Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
1,10,8,4.0,Spiral,24100,46,54,46,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,4.0,Spiral,24100,55,45,55,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,4.0,Spiral,24100,45,55,45,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,4.0,Spiral,24100,41,59,41,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,4.0,Spiral,24100,42,58,42,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,4.0,Spiral,24100,53,47,53,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,4.0,Spiral,24100,49,51,49,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,4.0,Spiral,24100,39,61,39,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,4.0,Spiral,24100,50,50,50,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,56,44,56,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,51,49,51,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,58,42,58,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,54,46,54,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,52,48,52,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,49,51,49,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,58,42,58,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,59,41,59,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,56,44,56,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,50,50,50,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,57,43,57,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,54,46,54,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,53,47,53,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,54,46,54,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,59,41,59,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,57,43,57,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,58,42,58,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,52,48,52,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,58,42,58,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,57,43,57,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,62,38,62,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,52,48,52,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,61,39,61,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,61,39,61,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,60,40,60,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,60,40,60,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,57,43,57,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,64,36,64,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,55,45,55,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,67,33,67,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,62,38,62,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,53,47,53,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,53,47,53,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,52,48,52,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,51,49,51,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,53,47,53,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,50,50,50,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,51,49,51,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,54,46,54,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,55,45,55,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,46,54,46,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,63,37,63,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,49,51,49,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,53,47,53,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,51,49,51,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,66,34,66,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,56,44,56,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,44,56,44,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,60,40,60,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,6.0,Spiral,24100,48,52,48,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,61,39,61,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,52,48,52,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,59,41,59,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,54,46,54,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,58,42,58,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,64,36,64,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,55,45,55,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,59,41,59,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,39,61,39,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,55,45,55,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,55,45,55,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,54,46,54,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,62,38,62,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,70,30,70,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,60,40,60,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,56,44,56,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,62,38,62,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,56,44,56,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,59,41,59,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,56,44,56,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,59,41,59,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,57,43,57,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,51,49,51,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,58,42,58,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,10,8,8.0,Spiral,24100,68,32,68,0,1896.00000,165.32700,37.64306,13.34166,2.82147
