Setting number, Number of robots, Robots velocity, Locusts velocity, Algorithm, Reaching time to MEP, Living locusts, Dead locusts, Run away locusts, Living locusts in MEP, Polygon Area, Polygon circumference, Long edge length, Short edge length, Ratio between long edge length to short edge length
1,30,8,2.0,Spiral,24800,6,94,5,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,10,90,9,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,2,98,2,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,4,96,4,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,8,92,8,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,4,96,4,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,6,94,6,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,4,96,4,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,5,95,5,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,5,95,4,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Spiral,24800,6,94,6,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,51,49,48,3,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,45,55,41,4,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,51,49,48,3,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,46,54,40,6,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,51,49,46,5,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,48,52,43,5,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,50,50,43,7,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,48,52,43,5,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,51,49,48,3,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,45,55,39,6,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,45,55,40,5,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,50,50,46,4,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,45,55,40,5,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,38,62,36,2,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,46,54,40,6,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,43,57,39,4,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,52,48,48,4,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,41,59,37,4,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,49,51,46,3,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,2.0,Straight,5300,51,49,45,6,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,22,78,22,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,22,78,22,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,16,84,16,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,18,82,18,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,19,81,19,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,19,81,19,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,11,89,11,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,19,81,19,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,24,76,24,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,18,82,18,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,17,83,17,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,17,83,17,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,21,79,21,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,18,82,18,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,23,77,23,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,16,84,16,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,17,83,17,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,23,77,23,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,20,80,20,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Spiral,24800,19,81,19,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,46,54,45,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,42,58,38,4,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,44,56,43,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,43,57,40,3,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,36,64,36,0,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,40,60,37,3,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,43,57,42,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,38,62,37,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,42,58,40,2,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,43,57,42,1,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,31,69,28,3,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,45,55,43,2,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,43,57,39,4,1896.00000,165.32700,37.64306,13.34166,2.82147
1,30,8,6.0,Straight,5300,40,60,37,3,1896.00000,165.32700,37.64306,13.34166,2.82147
